srr	sample_name	replicate	single_paired	rcomp	unusable	trim_read_depth	sample_qc_score	paper_id	sample_id	protocol	paper_name	organism	cell_type	sample_id	condition_type	treatment	conc_intens	start_time	end_time	duration	duration_unit
SRR4012393	SRR4012393	1	single	1	0	41815250	3	72	578	PRO-seq	Danko2018dynamic	H. sapiens	CD4+ T cell	578	treatment	ionomycin	1 mM	-30	0	30	min
SRR1810070	SRZ1810067	1	single	1	0	86475834	3	67	576	PRO-seq	Danko2015identification	H. sapiens	CD4+ T cell	576	vehicle	DMSO/ethanol		-30	0	30	min
SRR4012390	SRZ4012390	1	single	1	0	39388204	2	72	587	PRO-seq	Danko2018dynamic	H. sapiens	CD4+ T cell	587	vehicle	ethanol		-30	0	30	min
SRR1810068	SRZ1810067	1	single	1	0	86475834	3	67	576	PRO-seq	Danko2015identification	H. sapiens	CD4+ T cell	576	vehicle	DMSO/ethanol		-30	0	30	min
SRR1810067	SRZ1810067	1	single	1	0	86475834	3	67	576	PRO-seq	Danko2015identification	H. sapiens	CD4+ T cell	576	vehicle	DMSO/ethanol		-30	0	30	min
SRR5861791	SRZ5861790	1	single	1	0	11572573	3	158	1258	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1258	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861772	SRZ5861772	1	single	1	0	11415682	3	158	1249	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1249	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR5861792	SRZ5861792	2	single	1	0	9548023	4	158	1259	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1259	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861793	SRZ5861792	2	single	1	0	9548023	4	158	1259	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1259	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861794	SRZ5861794	3	single	1	0	10432191	3	158	1260	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1260	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861795	SRZ5861794	3	single	1	0	10432191	3	158	1260	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1260	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861796	SRZ5861796	1	single	1	0	10164214	3	158	1261	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1261	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861797	SRZ5861796	1	single	1	0	10164214	3	158	1261	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1261	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861798	SRZ5861798	2	single	1	0	11599122	3	158	1262	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1262	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861799	SRZ5861798	2	single	1	0	11599122	3	158	1262	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1262	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861800	SRZ5861800	3	single	1	0	10958488	3	158	1263	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1263	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861801	SRZ5861800	3	single	1	0	10958488	3	158	1263	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1263	treatment	gamma-secretase inhibitor	1 microM	-4960	-640	3	day
SRR5861775	SRZ5861774	2	single	1	0	8780830	4	158	1250	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1250	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR5861774	SRZ5861774	2	single	1	0	8780830	4	158	1250	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1250	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR5861773	SRZ5861772	1	single	1	0	11415682	3	158	1249	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1249	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR5861790	SRZ5861790	1	single	1	0	11572573	3	158	1258	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1258	treatment	gamma-secretase inhibitor	1 microM	-4640	-320	3	day
SRR5861789	SRZ5861788	3	single	1	0	11870658	3	158	1257	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1257	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861788	SRZ5861788	3	single	1	0	11870658	3	158	1257	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1257	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861787	SRZ5861786	2	single	1	0	9830286	4	158	1256	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1256	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861786	SRZ5861786	2	single	1	0	9830286	4	158	1256	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1256	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861785	SRZ5861784	1	single	1	0	10868842	3	158	1255	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1255	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861784	SRZ5861784	1	single	1	0	10868842	3	158	1255	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1255	treatment	gamma-secretase inhibitor	1 microM	-4480	-160	3	day
SRR5861783	SRZ5861782	3	single	1	0	12092224	3	158	1254	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1254	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861782	SRZ5861782	3	single	1	0	12092224	3	158	1254	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1254	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861781	SRZ5861780	2	single	1	0	11253150	3	158	1253	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1253	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861780	SRZ5861780	2	single	1	0	11253150	3	158	1253	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1253	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861779	SRZ5861778	1	single	1	0	8792431	4	158	1252	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1252	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861778	SRZ5861778	1	single	1	0	8792431	4	158	1252	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1252	treatment	gamma-secretase inhibitor	1 microM	-4400	-80	3	day
SRR5861777	SRZ5861776	3	single	1	0	10130431	3	158	1251	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1251	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR5861776	SRZ5861776	3	single	1	0	10130431	3	158	1251	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1251	treatment	gamma-secretase inhibitor	1 microM	-4360	-40	3	day
SRR7349499	SRZ7349499	1	single	1	0	16018477	2	155	1221	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1221	treatment	gamma-secretase inhibitor	1 microM	-77	-5	3	day
SRR7349501	SRZ7349501	2	single	1	0	19573146	3	155	1222	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1222	treatment	gamma-secretase inhibitor	1 microM	-77	-5	3	day
SRR7349482	SRZ7349481	2	single	1	0	23639478	3	155	1212	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1212	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR7349481	SRZ7349481	2	single	1	0	23639478	3	155	1212	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1212	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR7349480	SRZ7349479	1	single	1	0	16666631	2	155	1211	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1211	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR7349479	SRZ7349479	1	single	1	0	16666631	2	155	1211	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1211	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR7349478	SRZ7349477	2	single	1	0	24278139	3	155	1210	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1210	vehicle	DMSO		-72	0	3	day
SRR7349477	SRZ7349477	2	single	1	0	24278139	3	155	1210	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1210	vehicle	DMSO		-72	0	3	day
SRR7349476	SRZ7349475	1	single	1	0	23421418	2	155	1209	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1209	vehicle	DMSO		-72	0	3	day
SRR7349475	SRZ7349475	1	single	1	0	23421418	2	155	1209	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1209	vehicle	DMSO		-72	0	3	day
SRR7349483	SRZ7349483	1	single	1	0	18827900	2	155	1213	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1213	treatment	gamma-secretase inhibitor	1 microM	-73	-1	3	day
SRR7349502	SRZ7349501	2	single	1	0	19573146	3	155	1222	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1222	treatment	gamma-secretase inhibitor	1 microM	-77	-5	3	day
SRR7349503	SRZ7349503	1	single	1	0	17085763	2	155	1223	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1223	treatment	gamma-secretase inhibitor	1 microM	-78	-6	3	day
SRR7349504	SRZ7349503	1	single	1	0	17085763	2	155	1223	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1223	treatment	gamma-secretase inhibitor	1 microM	-78	-6	3	day
SRR7349505	SRZ7349505	2	single	1	0	16908952	3	155	1224	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1224	treatment	gamma-secretase inhibitor	1 microM	-78	-6	3	day
SRR7349506	SRZ7349505	2	single	1	0	16908952	3	155	1224	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1224	treatment	gamma-secretase inhibitor	1 microM	-78	-6	3	day
SRR7349507	SRZ7349507	1	single	1	0	19010499	3	155	1225	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1225	treatment	gamma-secretase inhibitor	1 microM	-80	-8	3	day
SRR7349508	SRZ7349507	1	single	1	0	19010499	3	155	1225	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1225	treatment	gamma-secretase inhibitor	1 microM	-80	-8	3	day
SRR7349509	SRZ7349509	2	single	1	0	15987983	4	155	1226	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1226	treatment	gamma-secretase inhibitor	1 microM	-80	-8	3	day
SRR7349491	SRZ7349491	1	single	1	0	15977441	2	155	1217	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1217	treatment	gamma-secretase inhibitor	1 microM	-75	-3	3	day
SRR7349500	SRZ7349499	1	single	1	0	16018477	2	155	1221	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1221	treatment	gamma-secretase inhibitor	1 microM	-77	-5	3	day
SRR7349498	SRZ7349497	2	single	1	0	20090608	2	155	1220	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1220	treatment	gamma-secretase inhibitor	1 microM	-76	-4	3	day
SRR7349497	SRZ7349497	2	single	1	0	20090608	2	155	1220	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1220	treatment	gamma-secretase inhibitor	1 microM	-76	-4	3	day
SRR7349496	SRZ7349495	1	single	1	0	17700930	2	155	1219	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1219	treatment	gamma-secretase inhibitor	1 microM	-76	-4	3	day
SRR7349495	SRZ7349495	1	single	1	0	17700930	2	155	1219	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1219	treatment	gamma-secretase inhibitor	1 microM	-76	-4	3	day
SRR7349494	SRZ7349493	2	single	1	0	17712923	2	155	1218	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1218	treatment	gamma-secretase inhibitor	1 microM	-75	-3	3	day
SRR7349493	SRZ7349493	2	single	1	0	17712923	2	155	1218	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1218	treatment	gamma-secretase inhibitor	1 microM	-75	-3	3	day
SRR7349492	SRZ7349491	1	single	1	0	15977441	2	155	1217	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1217	treatment	gamma-secretase inhibitor	1 microM	-75	-3	3	day
SRR5861770	SRZ5861770	3	single	1	0	8744642	4	158	1248	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1248	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR7349490	SRZ7349489	2	single	1	0	17479238	2	155	1216	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1216	treatment	gamma-secretase inhibitor	1 microM	-74	-2	3	day
SRR7349489	SRZ7349489	2	single	1	0	17479238	2	155	1216	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1216	treatment	gamma-secretase inhibitor	1 microM	-74	-2	3	day
SRR7349488	SRZ7349487	1	single	1	0	17551736	2	155	1215	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1215	treatment	gamma-secretase inhibitor	1 microM	-74	-2	3	day
SRR7349487	SRZ7349487	1	single	1	0	17551736	2	155	1215	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1215	treatment	gamma-secretase inhibitor	1 microM	-74	-2	3	day
SRR7349486	SRZ7349485	2	single	1	0	20549473	2	155	1214	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1214	treatment	gamma-secretase inhibitor	1 microM	-73	-1	3	day
SRR7349485	SRZ7349485	2	single	1	0	20549473	2	155	1214	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1214	treatment	gamma-secretase inhibitor	1 microM	-73	-1	3	day
SRR7349484	SRZ7349483	1	single	1	0	18827900	2	155	1213	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1213	treatment	gamma-secretase inhibitor	1 microM	-73	-1	3	day
SRR5861763	SRZ5861762	2	single	1	0	10006886	3	158	1244	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1244	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR5861755	SRZ5861754	1	single	1	0	9951819	4	158	1240	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1240	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5861756	SRZ5861756	2	single	1	0	9925917	4	158	1241	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1241	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5861757	SRZ5861756	2	single	1	0	9925917	4	158	1241	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1241	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5861758	SRZ5861758	3	single	1	0	11201643	3	158	1242	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1242	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5861759	SRZ5861758	3	single	1	0	11201643	3	158	1242	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1242	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5861760	SRZ5861760	1	single	1	0	8606229	4	158	1243	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1243	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR5861761	SRZ5861760	1	single	1	0	8606229	4	158	1243	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1243	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR5861762	SRZ5861762	2	single	1	0	10006886	3	158	1244	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1244	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR7349511	SRZ7349511	1	single	1	0	17522795	2	155	1227	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1227	treatment	gamma-secretase inhibitor	1 microM	-82	-10	3	day
SRR5861764	SRZ5861764	3	single	1	0	11089624	3	158	1245	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1245	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR5861765	SRZ5861764	3	single	1	0	11089624	3	158	1245	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1245	treatment	gamma-secretase inhibitor	1 microM	-4330	-10	3	day
SRR5861766	SRZ5861766	1	single	1	0	10768579	3	158	1246	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1246	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR5861767	SRZ5861766	1	single	1	0	10768579	3	158	1246	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1246	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR5861768	SRZ5861768	2	single	1	0	9718672	4	158	1247	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1247	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR5861769	SRZ5861768	2	single	1	0	9718672	4	158	1247	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1247	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR5861771	SRZ5861770	3	single	1	0	8744642	4	158	1248	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1248	treatment	gamma-secretase inhibitor	1 microM	-4340	-20	3	day
SRR5861753	SRZ5861752	3	single	1	0	11302385	3	158	1239	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1239	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR7349510	SRZ7349509	2	single	1	0	15987983	4	155	1226	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1226	treatment	gamma-secretase inhibitor	1 microM	-80	-8	3	day
SRR7349512	SRZ7349511	1	single	1	0	17522795	2	155	1227	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1227	treatment	gamma-secretase inhibitor	1 microM	-82	-10	3	day
SRR7349513	SRZ7349513	2	single	1	0	17378483	2	155	1228	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1228	treatment	gamma-secretase inhibitor	1 microM	-82	-10	3	day
SRR7349514	SRZ7349513	2	single	1	0	17378483	2	155	1228	GRO-seq	Kloetgen2020three	H. sapiens	CUTLL1	1228	treatment	gamma-secretase inhibitor	1 microM	-82	-10	3	day
SRR5861742	SRZ5861742	1	single	1	0	9543647	4	158	1234	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1234	vehicle	DMSO		NULL	NULL	NULL	
SRR5861743	SRZ5861742	1	single	1	0	9543647	4	158	1234	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1234	vehicle	DMSO		NULL	NULL	NULL	
SRR5861744	SRZ5861744	2	single	1	0	8523813	4	158	1235	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1235	vehicle	DMSO		NULL	NULL	NULL	
SRR5861745	SRZ5861744	2	single	1	0	8523813	4	158	1235	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1235	vehicle	DMSO		NULL	NULL	NULL	
SRR5861746	SRZ5861746	3	single	1	0	8240327	4	158	1236	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1236	vehicle	DMSO		NULL	NULL	NULL	
SRR5861747	SRZ5861746	3	single	1	0	8240327	4	158	1236	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1236	vehicle	DMSO		NULL	NULL	NULL	
SRR5861748	SRZ5861748	1	single	1	0	8091019	4	158	1237	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1237	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR5861749	SRZ5861748	1	single	1	0	8091019	4	158	1237	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1237	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR5861750	SRZ5861750	2	single	1	0	8144520	4	158	1238	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1238	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR5861751	SRZ5861750	2	single	1	0	8144520	4	158	1238	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1238	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR5861752	SRZ5861752	3	single	1	0	11302385	3	158	1239	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1239	treatment	gamma-secretase inhibitor	1 microM	-72	0	3	day
SRR5861754	SRZ5861754	1	single	1	0	9951819	4	158	1240	GRO-seq	Kourtis2018oncogenic	H. sapiens	CUTLL1	1240	treatment	gamma-secretase inhibitor	1 microM	-4325	-5	3	day
SRR5382455	SRR5382455	1	single	1	0	27669667	5	198	1635	PRO-seq	Liu2017identification	H. sapiens	Daudi	1635	no treatment			NULL	NULL	NULL	
SRR11024619	SRR11024619	1	single	1	0	49964752	3	15	150	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	150	treatment	flavopiridol	1 microM	-3	-2	1	hr
SRR11024625	SRR11024625	1	single	1	0	101433898	1	15	156	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	156	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR11024625	SRR11024625	1	single	1	0	101433898	1	15	156	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	156	treatment	auxin	500 microM	-3	-1	2	hr
SRR11024624	SRR11024624	1	single	1	0	64476330	1	15	155	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	155	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR11024623	SRR11024623	1	single	1	0	143233998	1	15	154	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	154	no treatment			NULL	NULL	NULL	
SRR11024622	SRR11024622	1	single	1	0	137392834	3	15	153	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	153	treatment	auxin	500 microM	-2	0	2	hr
SRR11024622	SRR11024622	1	single	1	0	137392834	3	15	153	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	153	treatment	NVP2	250 nM	-3	-2	1	hr
SRR11024621	SRR11024621	1	single	1	0	98276555	3	15	152	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	152	treatment	NVP2	250 nM	-1	0	1	hr
SRR11024620	SRR11024620	1	single	1	0	147727710	1	15	151	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	151	vehicle	DMSO		-1	0	1	hr
SRR11024626	SRR11024626	2	single	1	0	70843128	3	15	157	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	157	no treatment			NULL	NULL	NULL	
SRR11024619	SRR11024619	1	single	1	0	49964752	3	15	150	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	150	treatment	auxin	500 microM	-2	0	2	hr
SRR11024618	SRR11024618	1	single	1	0	44816368	3	15	149	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	149	treatment	flavopiridol	1 microM	-3	-2	1	hr
SRR11024618	SRR11024618	1	single	1	0	44816368	3	15	149	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	149	treatment	auxin	500 microM	-2	0	2	hr
SRR11024617	SRR11024617	1	single	1	0	47230687	2	15	148	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	148	vehicle	DMSO		-3	-2	1	hr
SRR11024617	SRR11024617	1	single	1	0	47230687	2	15	148	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	148	treatment	auxin	500 microM	-2	0	2	hr
SRR11024616	SRR11024616	1	single	1	0	49160107	1	15	147	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	147	vehicle	DMSO		-1	0	1	hr
SRR11024609	SRR11024609	1	single	1	0	49420793	3	15	140	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	140	treatment	auxin	500 microM	-1	0	1	day
SRR11024608	SRR11024608	1	single	1	0	136346944	2	15	139	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	139	treatment	auxin	500 microM	-4	0	4	hr
SRR11024627	SRR11024627	2	single	1	0	14931413	3	15	158	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	158	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR11024613	SRR11024613	1	single	1	0	70423640	1	15	144	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	144	no treatment			NULL	NULL	NULL	
SRR11024614	SRR11024614	1	single	1	0	70747532	1	15	145	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	145	treatment	auxin	500 microM	-2	0	2	hr
SRR11024615	SRR11024615	1	single	1	0	73675230	1	15	146	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	146	treatment	auxin	500 microM	-1	0	1	day
SRR11024606	SRR11024606	1	single	1	0	139652874	2	15	137	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	137	no treatment			NULL	NULL	NULL	
SRR11024607	SRR11024607	1	single	1	0	120221378	2	15	138	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	138	treatment	auxin	500 microM	-1	0	1	hr
SRR11024612	SRR11024612	1	single	1	0	75105512	1	15	143	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	143	treatment	auxin	500 microM	-1	0	1	day
SRR11024611	SRR11024611	1	single	1	0	90800104	2	15	142	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	142	treatment	auxin	500 microM	-2	0	2	hr
SRR11024610	SRR11024610	1	single	1	0	91619642	2	15	141	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	141	no treatment			NULL	NULL	NULL	
SRR11024628	SRR11024628	2	single	1	0	46000579	4	15	159	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	159	treatment	heat shock	42 Celsius	-1	0	1	hr
SRR11024628	SRR11024628	2	single	1	0	46000579	4	15	159	PRO-seq	Aoi2020nelf	H. sapiens	DLD1 Flp-In	159	treatment	auxin	500 microM	-3	-1	2	hr
SRR1745528	SRZ1745527	1	single	0	0	46292953	2	89	704	GRO-seq	Estaras2015smad	H. sapiens	ESC	704	no treatment			NULL	NULL	NULL	
SRR1745526	SRZ1745525	1	single	0	0	44022177	2	89	703	GRO-seq	Estaras2015smad	H. sapiens	ESC	703	treatment	activin A	100 ng/mL	-6	0	6	hr
SRR1745530	SRZ1745529	1	single	0	0	43350947	2	89	705	GRO-seq	Estaras2015smad	H. sapiens	ESC	705	treatment	activin A	100 ng/mL	-6	0	6	hr
SRR1745529	SRZ1745529	1	single	0	0	43350947	2	89	705	GRO-seq	Estaras2015smad	H. sapiens	ESC	705	treatment	activin A	100 ng/mL	-6	0	6	hr
SRR1745530	SRZ1745529	1	single	0	0	43350947	2	89	705	GRO-seq	Estaras2015smad	H. sapiens	ESC	705	treatment	Wnt3a	200 ng/mL	-6	0	6	hr
SRR1745529	SRZ1745529	1	single	0	0	43350947	2	89	705	GRO-seq	Estaras2015smad	H. sapiens	ESC	705	treatment	Wnt3a	200 ng/mL	-6	0	6	hr
